,job_unique_id,cluster_id,submit_time,partition_id_x,account_id,req_cpus,req_mem_total,req_tres,alloc_nodes,state,priority_x,eligible_time,start_time,elapsed_time,end_time,time_limit,job_summary_id,submit_wait,submit_wait_sec,eligible_wait,eligible_wait_sec,run_time,run_time_sec,job_augment_id,req_mem_per_cpu,time_limit_sec,poll_time,pending_id,poll_wait_sec,partition_id_y,priority_y,q_jobs_above,q_cores_above,q_mem_above,q_core_hours_above,q_core_run_hours,q_p_jobs_above,q_p_cores_above,q_p_mem_above,q_p_core_hours_above,q_p_core_run_hours,q_a_jobs_above,q_a_cores_above,q_a_mem_above,q_a_core_hours_above,q_a_core_run_hours,q_p_a_jobs_above,q_p_a_cores_above,q_p_a_mem_above,q_p_a_core_hours_above,q_p_a_core_run_hours,q_gpus_above,q_p_gpus_above,q_a_gpus_above,q_p_a_gpus_above,q_gpu_hours_above,q_p_gpu_hours_above,q_a_gpu_hours_above,q_p_a_gpu_hours_above,q_gpu_run_hours,q_p_gpu_run_hours,q_a_gpu_run_hours,q_p_a_gpu_run_hours,poll_wait,running_id,r_jobs_above,r_cores_above,r_mem_above,r_core_hours_above,r_p_jobs_above,r_p_cores_above,r_p_mem_above,r_p_core_hours_above,r_a_jobs_above,r_a_cores_above,r_a_mem_above,r_a_core_hours_above,r_p_a_jobs_above,r_p_a_cores_above,r_p_a_mem_above,r_p_a_core_hours_above,r_gpus_above,r_p_gpus_above,r_a_gpus_above,r_p_a_gpus_above,r_gpu_hours_above,r_p_gpu_hours_above,r_a_gpu_hours_above,r_p_a_gpu_hours_above,sshare_id,raw_share_poll,norm_share_poll,raw_use_poll,effect_use_poll,level_fs_poll,norm_use_poll,norm_use_log_poll
5839,68108861,3,2021-06-29 11:46:10,19,19189,12,12000,"billing=12,cpu=12,mem=12000M,node=1",1,COMPLETED,1799727,2021-06-29 11:46:12,2021-06-30 00:37:53,15561,2021-06-30 04:57:14,1 days 00:00:00,68107785,0 days 12:51:43,46303,0 days 12:51:41,46301,0 days 04:19:21,15561,68107785,1000.0,86400,2021-06-29 12:00:00,71939323,45473,19,0.00041851890283,2353,20967,94727608,1723231.43,600606.16,185,3368,2147840,80832.0,47236.41,144,1728,1728000,41472.0,8692.22,144,1728,1728000,41472.0,8692.22,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0 days 12:37:53,71939323,4884,31238,111897700,1337952.83,533,5790,12017204,81477.61,16,192,192000,4585.41,16,192,192000,4585.41,0,0,0,0,0.0,0.0,0.0,0.0,11568307,230000,0.00392,257655016,0.007967,0.49202962219154006,2.0323979591836734,0.7092163565958578
5840,68108864,3,2021-06-29 11:46:10,19,19189,12,12000,"billing=12,cpu=12,mem=12000M,node=1",1,COMPLETED,1799728,2021-06-29 11:46:12,2021-06-30 00:46:24,18246,2021-06-30 05:50:30,1 days 00:00:00,68107788,0 days 13:00:14,46814,0 days 13:00:12,46812,0 days 05:04:06,18246,68107788,1000.0,86400,2021-06-29 12:00:00,71939320,45984,19,0.00041851890283,2350,20931,94691608,1722367.43,600436.07,182,3332,2111840,79968.0,47066.31,141,1692,1692000,40608.0,8522.12,141,1692,1692000,40608.0,8522.12,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0 days 12:46:24,71939320,4884,31238,111897700,1337952.83,533,5790,12017204,81477.61,16,192,192000,4585.41,16,192,192000,4585.41,0,0,0,0,0.0,0.0,0.0,0.0,11568307,230000,0.00392,257655016,0.007967,0.49202962219154006,2.0323979591836734,0.7092163565958578
5841,68108863,3,2021-06-29 11:46:10,19,19189,12,12000,"billing=12,cpu=12,mem=12000M,node=1",1,COMPLETED,1799728,2021-06-29 11:46:12,2021-06-30 00:42:06,18284,2021-06-30 05:46:50,1 days 00:00:00,68107787,0 days 12:55:56,46556,0 days 12:55:54,46554,0 days 05:04:44,18284,68107787,1000.0,86400,2021-06-29 12:00:00,71939321,45726,19,0.00041851890283,2351,20943,94703608,1722655.43,600496.89,183,3344,2123840,80256.0,47127.13,142,1704,1704000,40896.0,8582.94,142,1704,1704000,40896.0,8582.94,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0 days 12:42:06,71939321,4884,31238,111897700,1337952.83,533,5790,12017204,81477.61,16,192,192000,4585.41,16,192,192000,4585.41,0,0,0,0,0.0,0.0,0.0,0.0,11568307,230000,0.00392,257655016,0.007967,0.49202962219154006,2.0323979591836734,0.7092163565958578
5842,68108866,3,2021-06-29 11:46:10,19,19189,12,12000,"billing=12,cpu=12,mem=12000M,node=1",1,COMPLETED,1799728,2021-06-29 11:46:12,2021-06-30 00:46:24,13368,2021-06-30 04:29:12,1 days 00:00:00,68107790,0 days 13:00:14,46814,0 days 13:00:12,46812,0 days 03:42:48,13368,68107790,1000.0,86400,2021-06-29 12:00:00,71939318,45984,19,0.00041851890283,2348,20907,94667608,1721791.43,600325.35,180,3308,2087840,79392.0,46955.59,139,1668,1668000,40032.0,8411.4,139,1668,1668000,40032.0,8411.4,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0 days 12:46:24,71939318,4884,31238,111897700,1337952.83,533,5790,12017204,81477.61,16,192,192000,4585.41,16,192,192000,4585.41,0,0,0,0,0.0,0.0,0.0,0.0,11568307,230000,0.00392,257655016,0.007967,0.49202962219154006,2.0323979591836734,0.7092163565958578
5843,68108868,3,2021-06-29 11:46:10,19,19189,12,12000,"billing=12,cpu=12,mem=12000M,node=1",1,COMPLETED,1799723,2021-06-29 11:46:12,2021-06-30 00:24:59,19480,2021-06-30 05:49:39,1 days 00:00:00,68107792,0 days 12:38:49,45529,0 days 12:38:47,45527,0 days 05:24:40,19480,68107792,1000.0,86400,2021-06-29 12:00:00,71939316,44699,19,0.00041851890283,2346,20883,94643608,1721215.43,600199.54,178,3284,2063840,78816.0,46829.78,137,1644,1644000,39456.0,8285.59,137,1644,1644000,39456.0,8285.59,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0 days 12:24:59,71939316,4884,31238,111897700,1337952.83,533,5790,12017204,81477.61,16,192,192000,4585.41,16,192,192000,4585.41,0,0,0,0,0.0,0.0,0.0,0.0,11568307,230000,0.00392,257655016,0.007967,0.49202962219154006,2.0323979591836734,0.7092163565958578
5844,68108870,3,2021-06-29 11:46:10,19,19189,12,12000,"billing=12,cpu=12,mem=12000M,node=1",1,COMPLETED,1796753,2021-06-29 11:46:12,2021-06-30 01:00:32,15537,2021-06-30 05:19:29,1 days 00:00:00,68107794,0 days 13:14:22,47662,0 days 13:14:20,47660,0 days 04:18:57,15537,68107794,1000.0,86400,2021-06-29 12:00:00,71939343,46832,19,0.00041851890283,2373,21207,94967608,1728991.43,601745.76,205,3608,2387840,86592.0,48376.0,164,1968,1968000,47232.0,9831.81,164,1968,1968000,47232.0,9831.81,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0 days 13:00:32,71939343,4884,31238,111897700,1337952.83,533,5790,12017204,81477.61,16,192,192000,4585.41,16,192,192000,4585.41,0,0,0,0,0.0,0.0,0.0,0.0,11568307,230000,0.00392,257655016,0.007967,0.49202962219154006,2.0323979591836734,0.7092163565958578
5845,68108872,3,2021-06-29 11:46:10,19,19189,12,12000,"billing=12,cpu=12,mem=12000M,node=1",1,COMPLETED,1796755,2021-06-29 11:46:12,2021-06-30 01:09:28,15836,2021-06-30 05:33:24,1 days 00:00:00,68107796,0 days 13:23:18,48198,0 days 13:23:16,48196,0 days 04:23:56,15836,68107796,1000.0,86400,2021-06-29 12:00:00,71939312,47368,19,0.00041851890283,2342,20835,94595608,1720063.43,599973.21,174,3236,2015840,77664.0,46603.45,133,1596,1596000,38304.0,8059.26,133,1596,1596000,38304.0,8059.26,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0 days 13:09:28,71939312,4884,31238,111897700,1337952.83,533,5790,12017204,81477.61,16,192,192000,4585.41,16,192,192000,4585.41,0,0,0,0,0.0,0.0,0.0,0.0,11568307,230000,0.00392,257655016,0.007967,0.49202962219154006,2.0323979591836734,0.7092163565958578
5846,68108862,3,2021-06-29 11:46:10,19,19189,12,12000,"billing=12,cpu=12,mem=12000M,node=1",1,COMPLETED,1799727,2021-06-29 11:46:12,2021-06-30 00:37:53,14499,2021-06-30 04:39:32,1 days 00:00:00,68107786,0 days 12:51:43,46303,0 days 12:51:41,46301,0 days 04:01:39,14499,68107786,1000.0,86400,2021-06-29 12:00:00,71939322,45473,19,0.00041851890283,2352,20955,94715608,1722943.43,600557.83,184,3356,2135840,80544.0,47188.08,143,1716,1716000,41184.0,8643.89,143,1716,1716000,41184.0,8643.89,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0 days 12:37:53,71939322,4884,31238,111897700,1337952.83,533,5790,12017204,81477.61,16,192,192000,4585.41,16,192,192000,4585.41,0,0,0,0,0.0,0.0,0.0,0.0,11568307,230000,0.00392,257655016,0.007967,0.49202962219154006,2.0323979591836734,0.7092163565958578
5847,68108865,3,2021-06-29 11:46:10,19,19189,12,12000,"billing=12,cpu=12,mem=12000M,node=1",1,COMPLETED,1799728,2021-06-29 11:46:12,2021-06-30 00:46:24,19848,2021-06-30 06:17:12,1 days 00:00:00,68107789,0 days 13:00:14,46814,0 days 13:00:12,46812,0 days 05:30:48,19848,68107789,1000.0,86400,2021-06-29 12:00:00,71939319,45984,19,0.00041851890283,2349,20919,94679608,1722079.43,600369.91,181,3320,2099840,79680.0,47000.15,140,1680,1680000,40320.0,8455.96,140,1680,1680000,40320.0,8455.96,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0 days 12:46:24,71939319,4884,31238,111897700,1337952.83,533,5790,12017204,81477.61,16,192,192000,4585.41,16,192,192000,4585.41,0,0,0,0,0.0,0.0,0.0,0.0,11568307,230000,0.00392,257655016,0.007967,0.49202962219154006,2.0323979591836734,0.7092163565958578
5848,68108867,3,2021-06-29 11:46:10,19,19189,12,12000,"billing=12,cpu=12,mem=12000M,node=1",1,COMPLETED,1796751,2021-06-29 11:46:12,2021-06-30 00:55:51,18262,2021-06-30 06:00:13,1 days 00:00:00,68107791,0 days 13:09:41,47381,0 days 13:09:39,47379,0 days 05:04:22,18262,68107791,1000.0,86400,2021-06-29 12:00:00,71939317,46551,19,0.00041851890283,2347,20895,94655608,1721503.43,600264.47,179,3296,2075840,79104.0,46894.72,138,1656,1656000,39744.0,8350.53,138,1656,1656000,39744.0,8350.53,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0 days 12:55:51,71939317,4884,31238,111897700,1337952.83,533,5790,12017204,81477.61,16,192,192000,4585.41,16,192,192000,4585.41,0,0,0,0,0.0,0.0,0.0,0.0,11568307,230000,0.00392,257655016,0.007967,0.49202962219154006,2.0323979591836734,0.7092163565958578
5849,68108869,3,2021-06-29 11:46:10,19,19189,12,12000,"billing=12,cpu=12,mem=12000M,node=1",1,COMPLETED,1796751,2021-06-29 11:46:12,2021-06-30 00:55:51,15630,2021-06-30 05:16:21,1 days 00:00:00,68107793,0 days 13:09:41,47381,0 days 13:09:39,47379,0 days 04:20:30,15630,68107793,1000.0,86400,2021-06-29 12:00:00,71939315,46551,19,0.00041851890283,2345,20871,94631608,1720927.43,600147.44,177,3272,2051840,78528.0,46777.68,136,1632,1632000,39168.0,8233.49,136,1632,1632000,39168.0,8233.49,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0 days 12:55:51,71939315,4884,31238,111897700,1337952.83,533,5790,12017204,81477.61,16,192,192000,4585.41,16,192,192000,4585.41,0,0,0,0,0.0,0.0,0.0,0.0,11568307,230000,0.00392,257655016,0.007967,0.49202962219154006,2.0323979591836734,0.7092163565958578
5850,68108871,3,2021-06-29 11:46:10,19,19189,12,12000,"billing=12,cpu=12,mem=12000M,node=1",1,COMPLETED,1796755,2021-06-29 11:46:12,2021-06-30 01:09:28,18703,2021-06-30 06:21:11,1 days 00:00:00,68107795,0 days 13:23:18,48198,0 days 13:23:16,48196,0 days 05:11:43,18703,68107795,1000.0,86400,2021-06-29 12:00:00,71939313,47368,19,0.00041851890283,2343,20847,94607608,1720351.43,600025.99,175,3248,2027840,77952.0,46656.24,134,1608,1608000,38592.0,8112.05,134,1608,1608000,38592.0,8112.05,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0 days 13:09:28,71939313,4884,31238,111897700,1337952.83,533,5790,12017204,81477.61,16,192,192000,4585.41,16,192,192000,4585.41,0,0,0,0,0.0,0.0,0.0,0.0,11568307,230000,0.00392,257655016,0.007967,0.49202962219154006,2.0323979591836734,0.7092163565958578
5851,68108873,3,2021-06-29 11:46:10,19,19189,12,12000,"billing=12,cpu=12,mem=12000M,node=1",1,COMPLETED,1796755,2021-06-29 11:46:12,2021-06-30 01:09:28,14779,2021-06-30 05:15:47,1 days 00:00:00,68107797,0 days 13:23:18,48198,0 days 13:23:16,48196,0 days 04:06:19,14779,68107797,1000.0,86400,2021-06-29 12:00:00,71939311,47368,19,0.00041851890283,2341,20823,94583608,1719775.43,599923.94,173,3224,2003840,77376.0,46554.19,132,1584,1584000,38016.0,8010.0,132,1584,1584000,38016.0,8010.0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0 days 13:09:28,71939311,4884,31238,111897700,1337952.83,533,5790,12017204,81477.61,16,192,192000,4585.41,16,192,192000,4585.41,0,0,0,0,0.0,0.0,0.0,0.0,11568307,230000,0.00392,257655016,0.007967,0.49202962219154006,2.0323979591836734,0.7092163565958578
5852,68108876,3,2021-06-29 11:46:10,19,19189,12,12000,"billing=12,cpu=12,mem=12000M,node=1",1,COMPLETED,1796756,2021-06-29 11:46:12,2021-06-30 01:13:55,20418,2021-06-30 06:54:13,1 days 00:00:00,68107800,0 days 13:27:45,48465,0 days 13:27:43,48463,0 days 05:40:18,20418,68107800,1000.0,86400,2021-06-29 12:00:00,71939308,47635,19,0.00041851890283,2338,20787,94547608,1718911.43,599741.8,170,3188,1967840,76512.0,46372.04,129,1548,1548000,37152.0,7827.85,129,1548,1548000,37152.0,7827.85,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0 days 13:13:55,71939308,4884,31238,111897700,1337952.83,533,5790,12017204,81477.61,16,192,192000,4585.41,16,192,192000,4585.41,0,0,0,0,0.0,0.0,0.0,0.0,11568307,230000,0.00392,257655016,0.007967,0.49202962219154006,2.0323979591836734,0.7092163565958578
5853,68108875,3,2021-06-29 11:46:10,19,19189,12,12000,"billing=12,cpu=12,mem=12000M,node=1",1,COMPLETED,1796756,2021-06-29 11:46:12,2021-06-30 01:13:55,15840,2021-06-30 05:37:55,1 days 00:00:00,68107799,0 days 13:27:45,48465,0 days 13:27:43,48463,0 days 04:24:00,15840,68107799,1000.0,86400,2021-06-29 12:00:00,71939309,47635,19,0.00041851890283,2339,20799,94559608,1719199.43,599809.86,171,3200,1979840,76800.0,46440.1,130,1560,1560000,37440.0,7895.91,130,1560,1560000,37440.0,7895.91,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0 days 13:13:55,71939309,4884,31238,111897700,1337952.83,533,5790,12017204,81477.61,16,192,192000,4585.41,16,192,192000,4585.41,0,0,0,0,0.0,0.0,0.0,0.0,11568307,230000,0.00392,257655016,0.007967,0.49202962219154006,2.0323979591836734,0.7092163565958578
5854,68108878,3,2021-06-29 11:46:10,19,19189,12,12000,"billing=12,cpu=12,mem=12000M,node=1",1,COMPLETED,1796758,2021-06-29 11:46:12,2021-06-30 01:18:18,18114,2021-06-30 06:20:12,1 days 00:00:00,68107802,0 days 13:32:08,48728,0 days 13:32:06,48726,0 days 05:01:54,18114,68107802,1000.0,86400,2021-06-29 12:00:00,71939306,47898,19,0.00041851890283,2336,20763,94523608,1718335.43,599617.45,168,3164,1943840,75936.0,46247.69,127,1524,1524000,36576.0,7703.5,127,1524,1524000,36576.0,7703.5,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0 days 13:18:18,71939306,4884,31238,111897700,1337952.83,533,5790,12017204,81477.61,16,192,192000,4585.41,16,192,192000,4585.41,0,0,0,0,0.0,0.0,0.0,0.0,11568307,230000,0.00392,257655016,0.007967,0.49202962219154006,2.0323979591836734,0.7092163565958578
5855,68108874,3,2021-06-29 11:46:10,19,19189,12,12000,"billing=12,cpu=12,mem=12000M,node=1",1,COMPLETED,1796756,2021-06-29 11:46:12,2021-06-30 01:13:55,18385,2021-06-30 06:20:20,1 days 00:00:00,68107798,0 days 13:27:45,48465,0 days 13:27:43,48463,0 days 05:06:25,18385,68107798,1000.0,86400,2021-06-29 12:00:00,71939310,47635,19,0.00041851890283,2340,20811,94571608,1719487.43,599862.66,172,3212,1991840,77088.0,46492.9,131,1572,1572000,37728.0,7948.71,131,1572,1572000,37728.0,7948.71,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0 days 13:13:55,71939310,4884,31238,111897700,1337952.83,533,5790,12017204,81477.61,16,192,192000,4585.41,16,192,192000,4585.41,0,0,0,0,0.0,0.0,0.0,0.0,11568307,230000,0.00392,257655016,0.007967,0.49202962219154006,2.0323979591836734,0.7092163565958578
5856,68108877,3,2021-06-29 11:46:10,19,19189,12,12000,"billing=12,cpu=12,mem=12000M,node=1",1,COMPLETED,1796758,2021-06-29 11:46:12,2021-06-30 01:18:18,19192,2021-06-30 06:38:10,1 days 00:00:00,68107801,0 days 13:32:08,48728,0 days 13:32:06,48726,0 days 05:19:52,19192,68107801,1000.0,86400,2021-06-29 12:00:00,71939307,47898,19,0.00041851890283,2337,20775,94535608,1718623.43,599677.83,169,3176,1955840,76224.0,46308.07,128,1536,1536000,36864.0,7763.88,128,1536,1536000,36864.0,7763.88,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0 days 13:18:18,71939307,4884,31238,111897700,1337952.83,533,5790,12017204,81477.61,16,192,192000,4585.41,16,192,192000,4585.41,0,0,0,0,0.0,0.0,0.0,0.0,11568307,230000,0.00392,257655016,0.007967,0.49202962219154006,2.0323979591836734,0.7092163565958578
5857,68108879,3,2021-06-29 11:46:10,19,19189,12,12000,"billing=12,cpu=12,mem=12000M,node=1",1,COMPLETED,1799723,2021-06-29 11:46:12,2021-06-30 00:24:59,16081,2021-06-30 04:53:00,1 days 00:00:00,68107803,0 days 12:38:49,45529,0 days 12:38:47,45527,0 days 04:28:01,16081,68107803,1000.0,86400,2021-06-29 12:00:00,71939329,44699,19,0.00041851890283,2359,21039,94799608,1724959.43,600949.52,191,3440,2219840,82560.0,47579.76,150,1800,1800000,43200.0,9035.57,150,1800,1800000,43200.0,9035.57,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0 days 12:24:59,71939329,4884,31238,111897700,1337952.83,533,5790,12017204,81477.61,16,192,192000,4585.41,16,192,192000,4585.41,0,0,0,0,0.0,0.0,0.0,0.0,11568307,230000,0.00392,257655016,0.007967,0.49202962219154006,2.0323979591836734,0.7092163565958578
5858,68108880,3,2021-06-29 11:46:10,19,19189,12,12000,"billing=12,cpu=12,mem=12000M,node=1",1,COMPLETED,1797522,2021-06-29 11:46:12,2021-06-30 01:27:28,19078,2021-06-30 06:45:26,1 days 00:00:00,68107804,0 days 13:41:18,49278,0 days 13:41:16,49276,0 days 05:17:58,19078,68107804,1000.0,86400,2021-06-29 12:00:00,71939330,48448,19,0.00041851890283,2360,21051,94811608,1725247.43,601003.12,192,3452,2231840,82848.0,47633.37,151,1812,1812000,43488.0,9089.18,151,1812,1812000,43488.0,9089.18,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0 days 13:27:28,71939330,4884,31238,111897700,1337952.83,533,5790,12017204,81477.61,16,192,192000,4585.41,16,192,192000,4585.41,0,0,0,0,0.0,0.0,0.0,0.0,11568307,230000,0.00392,257655016,0.007967,0.49202962219154006,2.0323979591836734,0.7092163565958578
5859,68108883,3,2021-06-29 11:46:10,19,19189,12,12000,"billing=12,cpu=12,mem=12000M,node=1",1,COMPLETED,1799727,2021-06-29 11:46:12,2021-06-30 00:37:53,19046,2021-06-30 05:55:19,1 days 00:00:00,68107807,0 days 12:51:43,46303,0 days 12:51:41,46301,0 days 05:17:26,19046,68107807,1000.0,86400,2021-06-29 12:00:00,71939348,45473,19,0.00041851890283,2378,21267,95027608,1730431.43,602057.81,210,3668,2447840,88032.0,48688.05,169,2028,2028000,48672.0,10143.86,169,2028,2028000,48672.0,10143.86,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0 days 12:37:53,71939348,4884,31238,111897700,1337952.83,533,5790,12017204,81477.61,16,192,192000,4585.41,16,192,192000,4585.41,0,0,0,0,0.0,0.0,0.0,0.0,11568307,230000,0.00392,257655016,0.007967,0.49202962219154006,2.0323979591836734,0.7092163565958578
5860,68108882,3,2021-06-29 11:46:10,19,19189,12,12000,"billing=12,cpu=12,mem=12000M,node=1",1,COMPLETED,1799725,2021-06-29 11:46:12,2021-06-30 00:33:28,18895,2021-06-30 05:48:23,1 days 00:00:00,68107806,0 days 12:47:18,46038,0 days 12:47:16,46036,0 days 05:14:55,18895,68107806,1000.0,86400,2021-06-29 12:00:00,71939332,45208,19,0.00041851890283,2362,21075,94835608,1725823.43,601139.77,194,3476,2255840,83424.0,47770.01,153,1836,1836000,44064.0,9225.82,153,1836,1836000,44064.0,9225.82,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0 days 12:33:28,71939332,4884,31238,111897700,1337952.83,533,5790,12017204,81477.61,16,192,192000,4585.41,16,192,192000,4585.41,0,0,0,0,0.0,0.0,0.0,0.0,11568307,230000,0.00392,257655016,0.007967,0.49202962219154006,2.0323979591836734,0.7092163565958578
5861,68108881,3,2021-06-29 11:46:10,19,19189,12,12000,"billing=12,cpu=12,mem=12000M,node=1",1,COMPLETED,1799725,2021-06-29 11:46:12,2021-06-30 00:33:28,21915,2021-06-30 06:38:43,1 days 00:00:00,68107805,0 days 12:47:18,46038,0 days 12:47:16,46036,0 days 06:05:15,21915,68107805,1000.0,86400,2021-06-29 12:00:00,71939331,45208,19,0.00041851890283,2361,21063,94823608,1725535.43,601066.72,193,3464,2243840,83136.0,47696.96,152,1824,1824000,43776.0,9152.77,152,1824,1824000,43776.0,9152.77,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0 days 12:33:28,71939331,4884,31238,111897700,1337952.83,533,5790,12017204,81477.61,16,192,192000,4585.41,16,192,192000,4585.41,0,0,0,0,0.0,0.0,0.0,0.0,11568307,230000,0.00392,257655016,0.007967,0.49202962219154006,2.0323979591836734,0.7092163565958578
5862,68108884,3,2021-06-29 11:46:10,19,19189,12,12000,"billing=12,cpu=12,mem=12000M,node=1",1,COMPLETED,1799727,2021-06-29 11:46:12,2021-06-30 00:37:53,19266,2021-06-30 05:58:59,1 days 00:00:00,68107808,0 days 12:51:43,46303,0 days 12:51:41,46301,0 days 05:21:06,19266,68107808,1000.0,86400,2021-06-29 12:00:00,71939347,45473,19,0.00041851890283,2377,21255,95015608,1730143.43,601993.59,209,3656,2435840,87744.0,48623.83,168,2016,2016000,48384.0,10079.64,168,2016,2016000,48384.0,10079.64,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0 days 12:37:53,71939347,4884,31238,111897700,1337952.83,533,5790,12017204,81477.61,16,192,192000,4585.41,16,192,192000,4585.41,0,0,0,0,0.0,0.0,0.0,0.0,11568307,230000,0.00392,257655016,0.007967,0.49202962219154006,2.0323979591836734,0.7092163565958578
5863,68108886,3,2021-06-29 11:46:10,19,19189,12,12000,"billing=12,cpu=12,mem=12000M,node=1",1,COMPLETED,1799727,2021-06-29 11:46:12,2021-06-30 00:37:53,19056,2021-06-30 05:55:29,1 days 00:00:00,68107810,0 days 12:51:43,46303,0 days 12:51:41,46301,0 days 05:17:36,19056,68107810,1000.0,86400,2021-06-29 12:00:00,71939345,45473,19,0.00041851890283,2375,21231,94991608,1729567.43,601858.02,207,3632,2411840,87168.0,48488.27,166,1992,1992000,47808.0,9944.08,166,1992,1992000,47808.0,9944.08,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0 days 12:37:53,71939345,4884,31238,111897700,1337952.83,533,5790,12017204,81477.61,16,192,192000,4585.41,16,192,192000,4585.41,0,0,0,0,0.0,0.0,0.0,0.0,11568307,230000,0.00392,257655016,0.007967,0.49202962219154006,2.0323979591836734,0.7092163565958578
5864,68108888,3,2021-06-29 11:46:13,19,19189,12,12000,"billing=12,cpu=12,mem=12000M,node=1",1,COMPLETED,1803964,2021-06-29 11:46:14,2021-06-30 01:27:28,18143,2021-06-30 06:29:51,1 days 00:00:00,68107812,0 days 13:41:15,49275,0 days 13:41:14,49274,0 days 05:02:23,18143,68107812,1000.0,86400,2021-06-29 12:00:00,71939344,48448,19,0.00041851890283,2374,21219,94979608,1729279.43,601797.55,206,3620,2399840,86880.0,48427.79,165,1980,1980000,47520.0,9883.6,165,1980,1980000,47520.0,9883.6,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0 days 13:27:28,71939344,4884,31238,111897700,1337952.83,533,5790,12017204,81477.61,16,192,192000,4585.41,16,192,192000,4585.41,0,0,0,0,0.0,0.0,0.0,0.0,11568307,230000,0.00392,257655016,0.007967,0.49202962219154006,2.0323979591836734,0.7092163565958578
5865,68108885,3,2021-06-29 11:46:10,19,19189,12,12000,"billing=12,cpu=12,mem=12000M,node=1",1,COMPLETED,1799727,2021-06-29 11:46:12,2021-06-30 00:37:53,21614,2021-06-30 06:38:07,1 days 00:00:00,68107809,0 days 12:51:43,46303,0 days 12:51:41,46301,0 days 06:00:14,21614,68107809,1000.0,86400,2021-06-29 12:00:00,71939346,45473,19,0.00041851890283,2376,21243,95003608,1729855.43,601921.54,208,3644,2423840,87456.0,48551.79,167,2004,2004000,48096.0,10007.6,167,2004,2004000,48096.0,10007.6,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0 days 12:37:53,71939346,4884,31238,111897700,1337952.83,533,5790,12017204,81477.61,16,192,192000,4585.41,16,192,192000,4585.41,0,0,0,0,0.0,0.0,0.0,0.0,11568307,230000,0.00392,257655016,0.007967,0.49202962219154006,2.0323979591836734,0.7092163565958578
5866,68108893,3,2021-06-29 11:46:13,19,19189,12,12000,"billing=12,cpu=12,mem=12000M,node=1",1,COMPLETED,1805249,2021-06-29 11:46:14,2021-06-30 03:11:54,13987,2021-06-30 07:05:01,1 days 00:00:00,68107817,0 days 15:25:41,55541,0 days 15:25:40,55540,0 days 03:53:07,13987,68107817,1000.0,86400,2021-06-29 12:00:00,71939337,54714,19,0.00041851890283,2367,21135,94895608,1727263.43,601430.32,199,3536,2315840,84864.0,48060.57,158,1896,1896000,45504.0,9516.38,158,1896,1896000,45504.0,9516.38,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0 days 15:11:54,71939337,4884,31238,111897700,1337952.83,533,5790,12017204,81477.61,16,192,192000,4585.41,16,192,192000,4585.41,0,0,0,0,0.0,0.0,0.0,0.0,11568307,230000,0.00392,257655016,0.007967,0.49202962219154006,2.0323979591836734,0.7092163565958578
